date,publication,words,author,title,intro
2014-11-14,Libération,472mots,Lilian Alemagna,"L'Australie, terre d'écueils du G20","  ...  samedi à Brisbane, c'est dire la difficulté de porter aujourd'hui le sujet du  réchauffement  climatique dans les discussions internationales.  «C'est déjà une victoire»,  claironneton sans ironie dans ..."
2014-11-15,Libération,638mots,Coralie Schaub,Climat : l'Australie part en houille,  ...  minutes cette position cocasse pour moquer l'attitude de leur gouvernement face au danger du  changement  climatique. Alors que les pays du G20 représentent 80% des émissions mondiales de gaz à effet ...
2014-11-17,Libération,648mots,Lilian Alemagna,Un G20 en quête de croissance,"  ...  d'ici 2018. Autre engagement, malgré les réticences australiennes : celui de lutter davantage contre le  réchauffement  climatique. Retour sur un G20 australien bien plus chaud à l'extérieur qu'entre les grands ..."
2014-11-17,Libération,920mots,Philippe Brochen,Le solaire va tourner autour de la Terre,"  ...  traverser le globe sans carburant (ni fossile, ni bio), donc sans émission de gaz à  effet  de  serre, à la force de la seule propulsion solaire. Un défi physique et écologique. En ..."
2014-11-22,Libération,816mots,Coralie Schaub,"Pétrole bon marché, écologie oubliée","  ...  de renforcer notre addiction à cette ressource non renouvelable et très émettrice de gaz à  effet  de  serre ? Ou, du moins, de retarder notre cure de désintoxication collective et le basculement vers ..."
2014-11-27,Libération,609mots,Coralie Schaub,"François Hollande a-t-il la fibre écologiste? Non, c'est surtout de la rhétorique","  ...  presque. Et lance des phrases du style :  «Vous êtes, nous sommes, en première ligne du  réchauffement  climatique.»  Ou :  «Je suis pleinement convaincu que c'est le sort de l'humanité qui se ..."
2014-12-01,Libération,80mots,,Repères : Sommet Climat,"...  décembre 2015, doit conduire à l'élaboration d'un accord mondial juridiquement contraignant pour réduire les émissions de gaz à  effet  de  serre, et limiter ainsi l'ampleur du  réchauffement  climatique.  ..."
2014-12-02,Libération,75mots,,La phrase de Christian Figueres,«Jamais les risques du  changement  climatique n'ont été aussi évidents et les impacts aussi visibles. Jamais nous n'avons vu un tel désir de nos citoyens de prendre des actions contre ...
2014-12-06,Libération,791mots,Coralie Schaub,Le grand bol d'art climatique,"  ...  2009 et celui de Copenhague, émaillé de l'exposition ReThink (26 oeuvres contemporaines sur le  changement  climatique), ils y sont même invités. Dans l'espoir, disait alors le ministre danois en charge ..."
2014-12-09,Libération,473mots,Nathalie Versieux,"Gaz à effet de serre, l'Allemagne sur des charbons ardents","  En 2007, l'Allemagne annonçait les objectifs de réduction des émissions de gaz à  effet  de  serre les plus ambitieux au sein du monde industrialisé. Le pays s'engageait à réduire ses ..."
2014-12-10,Libération,794mots,Christophe Forcari|Par Christophe Forcari,Ecologie : le Front national se met au recyclage,"  ...  énergétique, ce qui entraînera d'autres pays par l'exemple». Si la lutte contre le  réchauffement  climatique se mène à l'échelle de la planète, Philippe Murer juge que, pour réaliser sa ..."
2014-12-12,Libération,878mots,Christian Losson|Recueilli par Christian Losson Envoyé spécial à Lima,"«Sans coopération sur l'eau, 30 pays peuvent basculer dans la guerre»","  ...  désertification ?  L'accès aux terres estil un des piliers de la lutte contre le  changement  climatique ?  Près de 55% de la terre agricole est dégradée. De plus, les scientifiques du Giec ..."
2014-12-13,Libération,884mots,Christian Losson|Recueilli par Christian Losson Envoyé spécial à Lima,Climat : «La Chine accepte enfin d'assumer son leadership»,"  ...  des attentes et des enjeux, car des trajectoires de réduction des émissions de gaz à  effet  de  serre (GES) aux mesures d'adaptation au  changement  climatique en passant par les financements ou ..."
2014-12-13,Libération,769mots,Frédérique Aït-Touati,"2015, année climatique",  ...  de la XXIe Conférence des parties de la convention cadre des Nations unies sur le  changement  climatique (COP21). Le sommet de Paris sur le climat fut un succès sans précédent : un accord ...
2014-12-17,Libération,765mots,Teresa Ribera,Paris 2015 : encourageons les alliances pour le climat,"  ...  globale pour l'action climatique pour l'après2020, dans l'objectif de contenir le  réchauffement  climatique en dessous de + 2 °C d'ici à la fin du siècle. L'ensemble des ..."
2014-12-31,Libération,235mots,Marie Lechner,«Innovation disruptive» ad nauseam,"  ...  Art of Change 21 convoque artistes, entrepreneurs et activistes à un brainstorming collectif contre le  réchauffement  climatique, c'est pour créer  «une action climatique disruptive»,  capable de mobiliser le grand public  «par ..."
2015-01-02,Libération,1609mots,Sylvestre Huet,Les tubes 2014 des labos,"  ...  politique, les amours et les saisons semblent se répéter (encore que, pour les saisons, le  changement  climatique offre de l'inédit). La science, elle, propose un autre programme : ruptures et nouveautés permanentes ..."
2015-01-03,Libération,737mots,Sandra Laugier,"2015, année postapocalyptique","  ...  est aggravée par la participation d'autres pays à l'exploitation des ressources et au  changement  climatique. Comme l'a signalé l'économiste Amartya Sen (1), la focalisation sur le  changement climatique ..."
2015-01-16,Libération,1294mots,Sylvestre Huet,Quand la mer monte... plus vite,"  ...  au réchauffement de l'atmosphère, provoquée par l'élévation de sa teneur en gaz à  effet  de  serre. Emissions massives de CO2 Fin décembre 2014, le compteur de CO2 installé depuis 1957 ..."
2015-01-21,Libération,949mots,Kofi A. Annan,Seule la volonté manque,"  ...  faire, par exemple, pour mettre un terme aux ravages causés par Ebola, pour freiner le  changement  climatique, pour éradiquer la faim dans le monde et pour nous atteler à la difficile tâche ..."
2015-01-24,Libération,766mots,Laure Bretton,Hollande en slalom à Davos,"  ...  avec cette finance mondiale, quelques minutes avant de l'appeler à la rescousse face aux  «défis globaux»  que sont le terrorisme, le  réchauffement  climatique  (lire aussi page 20)  et les inégalités.  ..."
2015-01-30,Libération,443mots,Sylvestre Huet,Quand le réchauffement calme les vents,  ...  cause des vents qui répartissent chaleur et humidité sur la planète. Question : cette machine vatelle changer avec le  réchauffement  climatique dû à l'intensification de l'effet  de  serre ?  ...
2015-01-30,Libération,1287mots,Sylvestre Huet,2014 : un bon cru pour le jus,"  ...  la demande, n'est pas chère et rejette très peu de CO2, ce gaz à  effet  de  serre dont on veut limiter les émissions afin d'éviter de bousculer le climat planétaire ..."
2015-02-02,Libération,1305mots,Coralie Schaub,"Alternatiba, noyau durable","  ...  COP réunies». Et ce, en faisant éclore  , un peu partout, des «Villages des alternatives au  changement  climatique», sur le modèle de l'événement festivoéducatif parrainé par feu Stéphane Hessel, qui avait ..."
2015-02-21,Libération,1372mots,Coralie Schaub,"Agriculture et climat, une relation contre-nature ?","  ...  alors que Paris doit accueillir fin 2015 le crucial sommet des Nations unies sur le  changement  climatique (COP21). Vendredi, il clôturait un forum international sur le sujet, organisé par le ministère des ..."
2015-02-27,Libération,808mots,Isabelle Hanne,Climat : un «appel de Manille» pour résonner jusqu'à Paris,"  ... «accord global et contraignant»,  ainsi que le souhaite Hollande, limitant les émissions de gaz à  effet  de  serre, ne pourra être signé qu'en dépassant l'habituel clivage NordSud. «L'Appel ..."
2015-02-28,Libération,1258mots,Isabelle Hanne,"A Guiuan, «les nuages vont nous tomber dessus»","  ...  résilience.»  Pour le Président, la ville de Guiuan résume à elle seule les conséquences du  réchauffement  climatique. Et les enjeux de la conférence mondiale sur le climat que la France organise en ..."
2015-03-04,Libération,572mots,Coralie Schaub,Environnement : l'UE loin de ses objectifs,"  ...  produits chimiques [...] associée à une augmentation des maladies et troubles endocriniens» . Ou les effets du  changement  climatique qui «devraient empirer»,  sachant que  «les politiques actuelles sont insuffisantes pour permettre à l'Europe ..."
2015-03-07,Libération,71mots,,Chiffre: 40% de réduction des émissions de gaz à effet de serre d'ici à 2030,"40% de réduction des émissions de gaz à  effet  de  serre d'ici à 2030, c'est l'objectif auquel l'Union européenne  s'est engagée en vue de la conférence de ..."
2015-03-07,Libération,2410mots,Christian Losson|Isabelle Hanne,Treize raisons de lâcher le steak barbare,"  ...  leurs. 5. Parce que ça accélère le réchauffement L'élevage industriel produit des gaz à  effet  de  serre tout au long de la chaîne de fabrication, de la digestion au défrichage de ..."
2015-03-07,Libération,534mots,Mathieu Lindon,"La pauvreté, quel coût ?","  ...  C'est de bonne guerre. Pr Zoc :  La paupérisation des masses, c'est comme le  réchauffement  climatique. On se dit bien qu'il faudrait faire quelque chose, mais quoi, quand et qui ..."
2015-03-16,Libération,591mots,Jean-Louis Le Touzet|Recueilli par Jean-Louis Le Touzet,Jean Jouzel: «Il y a aura des cyclones encore plus violents»,"  ...  clé de la diminution des pertes humaines.  La fréquence des catastrophes estelle liée au  réchauffement  climatique ?  On reste toujours très prudents sur ces grands cyclones. D'abord, c'est une région ..."
2015-03-27,Libération,647mots,Laure Bretton,Campagne: Hollande et Valls ratissent large,"  ...  Nous ne pouvons pas nous immobiliser dans une espèce de refus»  de lutter contre le  réchauffement  climatique, a insisté le Président. Avant de vanter la mobilisation de la société civile, de défendre ..."
2015-03-28,Libération,733mots,Cyril Lemieux,La politique au point mort ?,"  ...  à enrayer la pollution de l'air dans les grandes villes et moins encore, le  réchauffement  climatique de la planète, dont les effets deviennent chaque jour plus tangibles  comme en a attesté ..."
2015-03-30,Libération,442mots,Bruno Tertrais,Ne cédons pas au catastrophisme climatique,"  ...  il n'accorde qu'un  «faible»  degré de confiance à la conclusion selon laquelle le  changement  climatique ait pu, depuis 1950, causer des sécheresses plus intenses ou plus longues, ou une intensification ..."
2015-04-03,Libération,970mots,Laurent Lefèvre|Jean-Marc Pierson,Le Big Data est-il polluant ?,"  ...  vendredis du mois, Libération publie en partenariat avec le magazine en ligne de l'organisme (<a href=""https://lejournal.cnrs.fr"" target=""_blank"">https://lejournal.cnrs.fr), une analyse scientifique originale. Mais reprenons du début. Le Big Data (ou «mégadonnées» en français) désigne ..."
2015-04-04,Libération,720mots,Frédérique Aït-Touati,Des visions globales,"  ...  politiques rapides et à des actions immédiates devant l'urgence. Mais la lutte contre le  changement  climatique se heurte à des intérêts beaucoup plus puissants, et les images scientifiques les plus éloquentes ..."
2015-04-09,Libération,1732mots,Christian Losson|Isabelle Hanne|Coralie Schaub,Naomi Klein : «Il faut être fou pour croire aux conférences climat»,"  ... Je n'ai jamais nié le  changement  climatique. Mais je ne l'ai vraiment regardé en face qu'à partir de 2009, après avoir rencontré Angélica Navarro, une ambassadrice bolivienne. Elle comparait ..."
2015-04-14,Libération,651mots,Emmanuelle Cosse|Yannick Jadot|Anne SOUYRIS|David Belliard|Célia Blauel,Un fonds vert des collectivités pour le climat,"  ...  Etats devront s'accorder pour conclure un accord contraignant en matière de lutte contre le  changement  climatique. Alors que les débats ont débuté et que les rencontres se multiplient, le spectre de ..."
2015-04-18,Libération,1769mots,Christian Losson,Les idées des sans-voix sur le front du climat,"  ...  de privilégier celles venant des pays les plus fragiles, parmi les plus affectés par le  changement  climatique : ceux de la zone sahélienne. Deux femmes, deux hommes. Quatre pays : Tchad, Mali, Burkina Faso ..."
2015-05-09,Libération,3511mots,Isabelle Hanne|Coralie Schaub,Fossiles : dix raisons de sevrer la planète,"  ...  de laisser reposer le carbone en paix. 1Ça détraque le climat Première cause du  changement  climatique, les énergies fossiles représentent plus de 80% des émissions mondiales de CO2 et 65% de ..."
2015-05-15,Libération,496mots,Sylvestre Huet,Faiseurs de météo,"  ...  comparaison. Elles comportent des simulations  «contrôle»   le climat avant notre injection massive de gaz à  effet  de  serre. Knutti et Fischer ont donc pu comparer ce climat préindustriel avec l'actuel, plus ..."
2015-05-15,Libération,1241mots,Sylvestre Huet,Mauvais temps pour les espèces,"  ... 'Université de Washington Janneke Hille Ris Lambers, pour mettre en lumière le rôle spécifique du  changement  climatique dans l'appauvrissement de la biodiversité. Mark Urban s'est livré à une  «métaanalyse ..."
2015-05-19,Libération,602mots,Isabelle Hanne,Charbon : EDF et GDF polluent en loucedé,"  ...  charbon, combustible le plus polluant de toutes les énergies fossiles, est la première cause du  réchauffement  climatique. Sa combustion génère 44% des émissions mondiales de CO2, selon l'Agence internationale de l ..."
2015-05-20,Libération,390mots,Nathalie Versieux,Berlin se voit en locomotive de la lutte contre le réchauffement,  ...  pays ont déjà communiqué un objectif chiffré de réduction propre des émissions de gaz à  effet  de  serre. Quant aux 100 milliards de dollars (près de 90 milliards d'euros) de soutien ...
